curso_codigo;sie_codigo;especialidad_desc;sector_desc;familia_desc;area_desc;especialidad_desc_1;curso_desc;duracion_formacion;duracion_practicas;especialidad_de_certificado;modalidad;dirigido_a;censo;centro_desc;centro_direccion;centro_cp;centro_telefono;centro_email;centro_municipio
4117-9;;SANT0208;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SANIDAD;ATENCIÓN SANITARIA;GESTIÓN DEL MARKETING Y COMUNIDADES VIRTUALES;M0069-OPERACIONES DE MANTENIMIENTO PREVENTIVO DEL VEHÍCULO Y CONTROL DE SU DOTACIÓN MATERIAL;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4235-21;;TMVI002PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;MARKETING ON LINE: DISEÑO Y PROMOCIÓN DE SITIOS WEB;ADR. TRANSPORTE DE MERCANCÍAS PELIGROSAS (BÁSICO);0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-10;;TMVI037PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;SOCIAL MEDIA MARKETING Y GESIÓN DE LA REPUTACIÓN ON LINE;TRANSPORTE DE VIAJEROS CON CARACTERÍSTICAS ESPECIALES;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-12;;TMVI040PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;TECNOLOGÍAS APLICADAS A LA VENTA Y ATENCIÓN AL CLIENTE;PREVENCIÓN DE RIESGOS LABORALES EN LA CONDUCCIÓN;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-14;;COML009PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;VENTA ONLINE;LOGÍSTICA DE FLOTAS Y SISTEMAS TELEMÁTICOS;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-16;;COML017PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;ESPAÑOL ELEMENTAL PARA EXTRANJEROS;OPERATIVIDAD LOGÍSTICA GLOBAL;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-17;;COML022PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;LEY DE PROTECCIÓN DE DATOS DE CARÁCTER PERSONAL: PROTOCOLOS DE ACTUACIÓN Y TRABAJO;SISTEMAS Y PROCESOS LOGÍSTICOS;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4183-7;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;OFERTAS GASTRONÓMICAS: DISEÑO Y COMERCIALIZACION;M8287-PRÁCTICAS NO LABORALES;0;0;NO;Teleformación;Ocupados;B83827105;HEDIMA GRUPO DE SERVICIOS CONSULTORIA SL;AVENIDA Ensanche de Vallecas, 44  2º ;28051;913959799;aperez@grupohedima.com;MADRID
4235-19;;COML027PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;MARKETING RELACIONAL;GESTIÓN DE LA CADENA LOGÍSTICA Y APROVISIONAMIENTO;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4117-25;;SSCG0111;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ATENCIÓN SOCIAL;WINDOWS + WORD INICIACIÓN;M1423-ATENCIÓN Y GESTIÓN DE LLAMADAS ENTRANTES EN UN   SERVICIO DE TELEASISTENCIA;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4235-25;;TMVI018PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;ADMINISTRACIÓN DE UN PORTAL DE TRABAJO EN GRUPO;PREVENCIÓN DE ACCIDENTES EN LA CONDUCCIÓN;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-29;;COML018PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;POWER POINT. PRESENTACIONES GRÁFICAS.;FUNCIÓN LOGÍSTICA Y OPTIMIZACIÓN DE COSTES;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-30;;TMVI006PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;FUNDAMENTOS DE WEB 2.0 Y REDES SOCIALES;ADR_TRANSPORTE MATERIAS Y OBJETOS (CLASE 1);0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-31;;TMVI015PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;RESPONSABILIDAD SOCIAL CORPORATIVA;CONDUCCIÓN PREVENTIVA;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4235-32;;TMVI019PO;08-TRANSPORTE Y ALMACENAMIENTO;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;PLANIFICACIÓN DE MARKETING;CONDUCCIÓN VEHÍCULOS LIGEROS POR CARRETERA;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4183-1;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;FUNDAMENTOS DE WEB 2.0 Y REDES SOCIALES;M0432-MANIPULACIÓN DE CARGAS CON CARRETILLAS ELEVADORAS;0;0;NO;Teleformación;Ocupados;B83827105;HEDIMA GRUPO DE SERVICIOS CONSULTORIA SL;AVENIDA Ensanche de Vallecas, 44  2º ;28051;913959799;aperez@grupohedima.com;MADRID
4235-18;;COML024PO;08-TRANSPORTE Y ALMACENAMIENTO;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;INTERNET Y FUNDAMENTOS DE DISEÑO DE PAGINAS WEB;INTERNACIONALIZACIÓN DE PYMES: GESTIÓN DEL TRANSPORTE Y ADUANAS;0;0;NO;Presencial;Ocupados;B83685552;ADALID SERVICIOS CORPORATIVOS S.L.;CALLE Mercedes, 19   ;28020;910840767;nuria.martinez@adalidinmark.com;MADRID
4120-21;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;WORD. NIVEL AVANZADO;M0996-LIMPIEZA DEL MOBILIARIO INTERIOR;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-17;;SEAG0211;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SEGURIDAD Y MEDIOAMBIENTE;GESTIÓN AMBIENTAL;ANALÍTICA WEB PARA MEDIR RESULTADOS DE MARKETING;M1974-PREVENCIÓN DE RIESGOS AMBIENTALES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-9;;SANT0208;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SANIDAD;ATENCIÓN SANITARIA;ATENCIÓN AL CLIENTE Y CALIDAD DEL SERVICIO;M0069-OPERACIONES DE MANTENIMIENTO PREVENTIVO DEL VEHÍCULO Y CONTROL DE SU DOTACIÓN MATERIAL;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-10;;SANT0208;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SANIDAD;ATENCIÓN SANITARIA;PLAN DE MARKETING Y ORGANIZACIÓN DE VENTAS;M0070-TÉCNICAS DE SOPORTE VITAL BÁSICO Y DE APOYO AL SOPORTE VITAL AVANZADO;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-11;;SANT0208;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SANIDAD;ATENCIÓN SANITARIA;DIRECCIÓN ESTRATÉGICA Y MARKETING EN GESTIÓN DE PROYECTOS;M0071-TÉCNICAS DE INMOVILIZACIÓN, MOVILIZACIÓN Y TRASLADO DEL PACIENTE;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-12;;SANT0208;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SANIDAD;ATENCIÓN SANITARIA;FUNDAMENTOS DEL PLAN DE MARKETING EN INTERNET;M0072-TÉCNICAS DE APOYO PSICOLÓGICO Y SOCIAL EN SITUACIONES DE CRISIS;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-7;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;SOCIAL MEDIA MARKETING EN COMERCIO;M0432-MANIPULACIÓN DE CARGAS CON CARRETILLAS ELEVADORAS;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-20;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;GESTIÓN CONTABLE DE UNA EMPRESA: CONTAPLUS;M0972-LIMPIEZA, TRATAMIENTO Y MANTENIMIENTO DE SUELOS, PAREDES Y TECHOS EN EDIFICIOS Y LOCALES;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-6;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;INGLÉS C1;M1326-PREPARACIÓN DE PEDIDOS;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-22;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;ALEMÁN A1;M1087-LIMPIEZA DE CRISTALES EN EDIFICIOS Y LOCALES.;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-23;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;ALEMÁN A2;M1088-TÉCNICAS Y PROCEDIMIENTOS DE LIMPIEZA CON UTILIZACIÓN DE MAQUINARIA;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-24;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;ALEMÁN B1;M8102-PRÁCTICAS NO LABORALES;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-25;;SSCS0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ASISTENCIA SOCIAL;INGLÉS B1;M0249-HIGIENE Y ATENCIÓN SANITARIA DOMICILIARIA;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-26;;SSCS0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ASISTENCIA SOCIAL;ALEMÁN C1;M0250-ATENCIÓN Y APOYO PSICOSOCIAL DOMICILIARIO;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
3875-30;;SSCG0109;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ATENCIÓN SOCIAL;INGLÉS A2;M1034-GESTIÓN DE RECURSOS LABORALES, FORMATIVOS Y ANÁLISIS DE PUESTOS DE TRABAJO PARA LA INSERCIÓN SOC;0;0;SÍ;Presencial;Ocupados;B84390350;GRUPO AULA FORMACIÓN Y EMERGENCIAS SL;CALLE Moratalaz, 17   ;28977;676401157;victor@grupo-aula.com;CASARRUBUELOS
4120-13;;SANT0208;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SANIDAD;ATENCIÓN SANITARIA;ALEMÁN B2;M8140-PRÁCTICAS NO LABORALES;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-33;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;ANALISTA DE BIG DATA Y CIENTÍFICO DE DATOS;M8102-PRÁCTICAS NO LABORALES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-26;;SSCG0111;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ATENCIÓN SOCIAL;FUNCIONES DEL INSPECTOR DE SEGURIDAD;M1424-EMISIÓN Y GESTIÓN DE LLAMADAS SALIENTES EN UN   SERVICIO DE TELEASISTENCIA;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-27;;SSCG0111;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ATENCIÓN SOCIAL;TÉCNICAS DE PAQUETERÍA Y ENVOLTORIO DEL REGALO;M1425-MANEJO DE HERRAMIENTAS, TÉCNICAS Y HABILIDADES   PARA LA PRESTACIÓN DE UN SERVICIO DE TELEASISTE;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-28;;SSCG0111;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ATENCIÓN SOCIAL;BUSINESS INTELLIGENCE;M8416-PRÁCTICAS NO LABORALES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-29;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;ANALÍTICA WEB PARA MEDIR RESULTADOS DE MARKETING;M0972-LIMPIEZA, TRATAMIENTO Y MANTENIMIENTO DE SUELOS, PAREDES Y TECHOS EN EDIFICIOS Y LOCALES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-30;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;REDES SOCIALES Y MARKETING 2.0;M0996-LIMPIEZA DEL MOBILIARIO INTERIOR;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-8;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;INGLÉS B2;M8287-PRÁCTICAS NO LABORALES;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-32;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;CLOUD COMPUTING;M1088-TÉCNICAS Y PROCEDIMIENTOS DE LIMPIEZA CON UTILIZACIÓN DE MAQUINARIA;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-28;;SSCS0108;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;ASISTENCIA SOCIAL;AUTOCAD 3D;M8028-PRÁCTICAS NO LABORALES;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-34;;TMVI0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;DESARROLLO DE APLICACIONES MÓVILES BASADO EN PHONEGAP;M1461-MANTENIMIENTO DE PRIMER NIVEL DE VEHÍCULOS DE_TRANSPORTE POR CARRETERA;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-35;;TMVI0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;APLICACIONES CON ANDROID Y HTML 5;M1462-CONDUCCIÓN RACIONAL Y OPERACIONES RELACIONADAS   CON LOS SERVICIOS DE TRANSPORTE;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-36;;TMVI0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;COMMUNITY MANAGER, HERRAMIENTAS, ANALÍTICA E INFORMES;M1463-PLANIFICACIÓN DEL TRANSPORTE Y RELACIONES CON   CLIENTES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-37;;TMVI0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;3DS MAX 2013;M1464-ATENCIÓN E INFORMACIÓN A LOS VIAJEROS DEL AUTO  BÚS O AUTOCAR;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-38;;TMVI0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;CONDUCCIÓN DE VEHÍCULOS POR CARRETERA;INGLÉS A1;M8100-PRÁCTICAS NO LABORALES;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4120-5;;COML0110;CERTIFICADO DE PROFESIONALIDAD CON TELEFORMACIÓN;COMERCIO Y MARKETING;LOGÍSTICA COMERCIAL Y GESTIÓN DEL TRANSPORTE;ESPECIALISTA EN AUTOCAD CIVIL 3D;M1325-OPERACIONES AUXILIARES DE ALMACENAJE;0;0;NO;Teleformación;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4117-31;;SSCM0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;CENTROS;FUNDAMENTOS DE LAS TÉCNICAS DE RECLUTAMIENTO Y SELECCIÓN;M1087-LIMPIEZA DE CRISTALES EN EDIFICIOS Y LOCALES.;0;0;SÍ;Presencial;Ocupados;B83841924;AUTOESCUELA GALA SL;CALLE Goya, 108   ;28009;914014742;info@autoescuelagala.com;MADRID
4037-2;;IMAI025PO;02-INDUSTRIA DEL METAL Y AUTOMOCION;INSTALACIÓN Y MANTENIMIENTO;MONTAJE Y MANTENIMIENTO DE INSTALACIONES;CONTABILIDAD PARA ASOCIACIONES Y FUNDACIONES;REPARACION DE CALDERAS, CALENTADORES Y COCINAS GAS;0;0;NO;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-21;;EOCJ0110;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;COLOCACIÓN Y MONTAJE;CONTABILIDAD PARA COOPERATIVAS;M1922-TRATAMIENTO DE JUNTAS ENTRE PLACAS DE YESO LAMINADO;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-20;;EOCJ0110;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;COLOCACIÓN Y MONTAJE;CREACIÓN DE EMPRESAS ON-LINE;M1921-SISTEMAS DE NOS TECHOS;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-19;;EOCJ0110;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;COLOCACIÓN Y MONTAJE;INTRODUCCIÓN A NUEVAS HERRAMIENTAS DE COMUNICACIÓN 2.0 DE BAJO COSTE PARA COOPERATIVAS;M1920-TABIQUES Y TRASDOSADOS AUTOPORTANTES DE PLACA_DE YESO LAMINADO;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-18;;EOCJ0110;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;COLOCACIÓN Y MONTAJE;DESARROLLO TIC PARA LA GESTIÓN DE INFORMACIÓN CORPORATIVA;M1903-LABORES BÁSICAS EN INSTALACIÓN DE PLACA DE YESO LAMINADO;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-17;;EOCJ0110;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;COLOCACIÓN Y MONTAJE;METODOLOGÍA DIDÁCTICA PARA FORMADORES DE EMPRESAS DE ECONOMÍA SOCIAL;M1360-PREVENCIÓN BÁSICA DE RIESGOS LABORALES EN CONSTRUCCIÓN;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-16;;EOCH0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;HORMIGÓN;SPC: ANÁLISIS ESTADÍSTICO EN CALIDAD;M8046-PRÁCTICAS NO LABORALES;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
4042-15;;EOCH0108;CERTIFICADO DE PROFESIONALIDAD PRESENCIAL;EDIFICACIÓN Y OBRA CIVIL;HORMIGÓN;EVOLUCIÓN DE LAS TECNOLOGÍAS Y TÉCNICAS CULINARIAS;M0869-PASTAS, MORTEROS, ADHESIVOS Y HORMIGONES;0;0;SÍ;Presencial;Ocupados;G80468416;FUNDACION LABORAL DE LA CONSTRUCCION;CALLE Rivas, 25   ;28052;913233459;lvalverde@fundacionlaboral.org;MADRID
